pub_date,text,sentiment,sentiment_score
2018-03-05 00:54:20+00:00,"Artificial intelligence video tools make it relatively easy to put one person’s face on another person’s body with few traces of manipulation. I tried it on myself. What could go wrong?  The scene opened on a room with a red sofa, a potted plant and the kind of bland modern art you’d see on a therapist’s wall.  Artificial intelligence video tools make it relatively easy to put one person’s face on another person’s body with few traces of manipulation. I tried it on myself. What could go wrong?  {'main': 'Here Come the Fake Videos, Too', 'kicker': 'The shift', 'content_kicker': None, 'print_headline': 'It Was Only a Matter of Time: Here Comes an App for Fake Videos', 'name': None, 'seo': None, 'sub': None}",negative,0.45671466
2018-03-06 18:24:55+00:00,"So-called neural networks have greatly advanced artificial intelligence. But understanding how computers make their decisions can be difficult. SAN FRANCISCO — Machines are starting to learn tasks on their own. They are identifying faces, recognizing spoken words, reading medical scans and even carrying on their own conversations. So-called neural networks have greatly advanced artificial intelligence. But understanding how computers make their decisions can be difficult. {'main': 'Google Researchers Are Learning How Machines Learn', 'kicker': None, 'content_kicker': None, 'print_headline': 'Google Researchers Say They’re Learning How Machines Learn', 'name': None, 'seo': None, 'sub': None}",neutral,0.50811386
2018-03-06 21:13:03+00:00,"A new study reveals how widely Americans use and welcome technologies featuring artificial intelligence. The vast majority of Americans expect artificial intelligence to lead to job losses in the coming decade, but few see it coming for their own position. A new study reveals how widely Americans use and welcome technologies featuring artificial intelligence. {'main': 'Most Americans See Artificial Intelligence as a Threat to Jobs (Just Not Theirs)', 'kicker': None, 'content_kicker': None, 'print_headline': 'Americans See A.I. As a Threat to Jobs', 'name': None, 'seo': None, 'sub': None}",neutral,0.5054556
2018-03-08 00:14:45+00:00,"Nothing is “artificial” about this technology. It is made by us, for us. For a field that was not well known outside of academia a decade ago, artificial intelligence has grown dizzyingly fast. Tech companies from Silicon Valley to Beijing are betting everything on it, venture capitalists are pouring billions into research and development, and start-ups are being created on what seems like a daily basis. If our era is the next Industrial Revolution, as many claim, A.I. is surely one of its driving forces. Nothing is “artificial” about this technology. It is made by us, for us. {'main': 'How to Make A.I. That’s Good for People', 'kicker': 'Op-Ed Contributor', 'content_kicker': None, 'print_headline': 'How to Make A.I. Human-Friendly', 'name': None, 'seo': None, 'sub': None}",positive,0.54321337
2018-03-15 12:00:06+00:00,"Older tech companies have long had ties with military and intelligence. But employees at internet outfits like Google are wary of too much cooperation. SAN FRANCISCO — There is little doubt that the Defense Department needs help from Silicon Valley’s biggest companies as it pursues work on artificial intelligence. The question is whether the people who work at those companies are willing to cooperate. Older tech companies have long had ties with military and intelligence. But employees at internet outfits like Google are wary of too much cooperation. {'main': 'Pentagon Wants Silicon Valley’s Help on A.I.', 'kicker': None, 'content_kicker': None, 'print_headline': 'The Pentagon Looks to Silicon Valley for Help on Artificial Intelligence', 'name': None, 'seo': None, 'sub': None}",neutral,0.5993851
2018-03-19 18:35:38+00:00,"A reader cites an “unholy alliance of tech and business” that stands in the way. To the Editor: A reader cites an “unholy alliance of tech and business” that stands in the way. {'main': 'A Human-Centered Artificial Intelligence?', 'kicker': 'Letter', 'content_kicker': None, 'print_headline': 'A Human-Centered A.I.?', 'name': None, 'seo': None, 'sub': None}",neutral,0.59472674
2018-03-20 09:00:07+00:00,"Leading Silicon Valley entrepreneurs are forming a Founders for Change coalition to deliver a message to the white- and male-dominated world of venture capital. SAN FRANCISCO — When Trevor McFedries set out last year to raise money for Brud, his robotics and artificial intelligence start-up, he found himself in many meetings with “a ton of white guy” venture capitalists. Leading Silicon Valley entrepreneurs are forming a Founders for Change coalition to deliver a message to the white- and male-dominated world of venture capital. {'main': 'Hundreds of Start-Ups Tell Investors: Diversify, or Keep Your Money', 'kicker': None, 'content_kicker': None, 'print_headline': 'Note to Venture Capitalists:  Diversify, or Keep Your Millions', 'name': None, 'seo': None, 'sub': None}",neutral,0.74605536
2018-03-23 17:54:05+00:00,"Mr. Musk deleted the Facebook pages of two of his companies, SpaceX and Tesla. He and the Facebook C.E.O., Mark Zuckerberg, have, er, not always gotten along. Elon Musk and Mark Zuckerberg have clashed on artificial intelligence, space travel and the direction of technology. Mr. Musk deleted the Facebook pages of two of his companies, SpaceX and Tesla. He and the Facebook C.E.O., Mark Zuckerberg, have, er, not always gotten along. {'main': 'Elon Musk Joins #DeleteFacebook With a Barrage of Tweets', 'kicker': None, 'content_kicker': None, 'print_headline': 'Musk, Escalating Feud, Backs #DeleteFacebook By Pulling Companies', 'name': None, 'seo': None, 'sub': None}",negative,0.48485544
2018-03-27 21:04:20+00:00,"Shares of Nvidia and Tesla were among the biggest losers in trading on Tuesday, as investors continued to lose interest in the once-hot tech sector. Technology stocks helped propel the nine-year bull market. Optimistic investors piled into the shares, hoping to grab a piece of the profits from industries such as social media, autonomous driving, video streaming and artificial intelligence. Shares of Nvidia and Tesla were among the biggest losers in trading on Tuesday, as investors continued to lose interest in the once-hot tech sector. {'main': 'Technology Companies Drag Stock Markets Down Again', 'kicker': None, 'content_kicker': None, 'print_headline': 'A Rough Stretch for the Cars of the Future Drags Down Tech Shares', 'name': None, 'seo': None, 'sub': None}",negative,0.5380623
2018-03-30 15:51:21+00:00,"The veteran Shakespearean actor Douglas Rain replaced the Oscar winner Martin Balsam, setting the standard for how artificial intelligence sounds. “I’m sorry, Dave, I’m afraid I can’t do that.” The veteran Shakespearean actor Douglas Rain replaced the Oscar winner Martin Balsam, setting the standard for how artificial intelligence sounds. {'main': 'The Story of a Voice: HAL in ‘2001’ Wasn’t Always So Eerily Calm', 'kicker': None, 'content_kicker': None, 'print_headline': 'HAL 9000 Wasn’t Always So Eerily Calm', 'name': None, 'seo': None, 'sub': None}",neutral,0.47113824
